55.43,55.1,51.83,50.56,57.59,56.46,53.08,46.77,1005.0
55.16,55.65,51.83,50.37,57.32,57.51,52.77,46.72,1010.0
55.01,57.04,52.2,50.24,57.59,59.29,52.75,46.66,1015.0
55.08,58.63,52.82,50.19,58.25,60.97,53.04,46.59,1020.0
55.35,60.15,53.55,50.24,59.09,62.4,53.6,46.53,1025.0
55.74,61.49,54.29,50.38,60.0,63.64,54.33,46.46,1030.0
56.2,62.67,55.02,50.59,60.94,64.71,55.17,46.41,1035.0
56.7,63.69,55.7,50.84,61.86,65.66,56.05,46.36,1040.0
57.22,64.58,56.34,51.13,62.76,66.51,56.95,46.32,1045.0
57.76,65.36,56.93,51.42,63.61,67.28,57.84,46.3,1050.0
58.28,66.05,57.47,51.74,64.44,68.0,58.7,46.3,1055.0
58.79,66.67,57.97,52.06,65.23,68.68,59.53,46.32,1060.0
59.29,67.21,58.43,52.38,65.98,69.31,60.33,46.36,1065.0
59.78,67.71,58.87,52.7,66.7,69.9,61.07,46.42,1070.0
60.25,68.17,59.28,53.03,67.37,70.46,61.78,46.5,1075.0
60.71,68.58,59.66,53.34,68.02,70.98,62.44,46.59,1080.0
61.15,68.98,60.02,53.65,68.63,71.46,63.07,46.7,1085.0
61.58,69.33,60.36,53.96,69.21,71.94,63.66,46.82,1090.0
61.98,69.67,60.68,54.26,69.76,72.39,64.22,46.96,1095.0
62.36,69.98,60.99,54.55,70.28,72.81,64.73,47.1,1100.0
62.75,70.27,61.28,54.84,70.77,73.19,65.22,47.25,1105.0
63.11,70.05,61.42,55.12,71.16,72.66,65.62,47.41,1110.0
63.36,68.97,61.19,55.37,71.12,71.25,65.81,47.57,1115.0
63.42,67.55,60.69,55.52,70.69,69.72,65.67,47.74,1120.0
63.28,66.16,60.06,55.57,70.03,68.35,65.24,47.91,1125.0
63.02,64.9,59.41,55.53,69.25,67.15,64.63,48.07,1130.0
62.67,63.8,58.78,55.42,68.42,66.12,63.9,48.24,1135.0
62.26,62.85,58.18,55.27,67.6,65.21,63.14,48.4,1140.0
61.85,62.03,57.64,55.08,66.76,64.36,62.31,48.5,1145.0
61.42,61.31,57.15,54.88,65.97,63.63,61.53,48.64,1150.0
60.99,60.68,56.7,54.67,65.21,62.96,60.77,48.75,1155.0
60.56,60.12,56.29,54.45,64.49,62.34,60.03,48.84,1160.0
60.15,59.63,55.91,54.22,63.79,61.74,59.33,48.91,1165.0
59.74,59.18,55.57,53.99,63.14,61.2,58.66,48.95,1170.0
59.34,58.77,55.25,53.76,62.51,60.69,58.04,48.98,1175.0
58.97,58.4,54.96,53.54,61.92,60.2,57.45,48.99,1180.0
58.6,58.06,54.69,53.32,61.35,59.75,56.91,48.98,1185.0
58.25,57.77,54.44,53.11,60.82,59.33,56.4,48.96,1190.0
57.91,57.48,54.21,52.89,60.31,58.94,55.93,48.93,1195.0
57.58,57.22,53.99,52.69,59.83,58.55,55.5,48.88,1200.0
57.27,56.98,53.79,52.5,59.38,58.2,55.09,48.82,1205.0
56.97,57.24,53.7,52.31,59.03,58.85,54.74,48.76,1210.0
56.78,58.47,53.99,52.14,59.17,60.54,54.62,48.69,1215.0
56.8,60.02,54.56,52.07,59.74,62.25,54.84,48.62,1220.0
57.02,61.55,55.26,52.09,60.53,63.74,55.35,48.54,1225.0
57.38,62.93,56.0,52.2,61.42,64.99,56.04,48.46,1230.0
57.82,64.13,56.73,52.4,62.33,66.07,56.85,48.39,1235.0
58.31,65.17,57.42,52.63,63.24,67.02,57.71,48.32,1240.0
58.82,66.07,58.06,52.9,64.12,67.88,58.6,48.28,1245.0
59.32,66.85,58.65,53.2,64.99,68.67,59.48,48.25,1250.0
59.84,67.55,59.2,53.51,65.81,69.39,60.35,48.24,1255.0
60.34,68.17,59.7,53.81,66.6,70.07,61.18,48.25,1260.0
60.83,68.71,60.17,54.13,67.35,70.69,61.97,48.27,1265.0
61.31,69.21,60.61,54.45,68.07,71.28,62.71,48.31,1270.0
61.77,69.67,61.01,54.76,68.74,71.84,63.42,48.38,1275.0
62.22,70.08,61.39,55.07,69.39,72.36,64.08,48.46,1280.0
62.65,70.46,61.75,55.38,70.0,72.86,64.71,48.55,1285.0
63.07,70.82,62.08,55.67,70.58,73.33,65.29,48.66,1290.0
63.46,71.15,62.4,55.97,71.13,73.78,65.84,48.79,1295.0
63.86,71.46,62.69,56.25,71.63,74.18,66.36,48.92,1300.0
64.23,71.76,62.98,56.54,72.13,74.58,66.84,49.07,1305.0
64.58,71.71,63.17,56.81,72.55,74.32,67.27,49.21,1310.0
64.86,70.75,62.99,57.04,72.61,73.0,67.5,49.36,1315.0
64.94,69.36,62.52,57.21,72.21,71.44,67.41,49.52,1320.0
64.83,67.95,61.89,57.27,71.58,70.03,67.02,49.68,1325.0
64.56,66.65,61.22,57.24,70.82,68.81,66.43,49.85,1330.0
64.21,65.51,60.55,57.13,70.0,67.75,65.72,50.0,1335.0
63.81,64.52,59.94,56.97,69.17,66.82,64.93,50.15,1340.0
63.38,63.67,59.37,56.78,68.35,65.98,64.13,50.28,1345.0
62.94,62.93,58.85,56.56,67.55,65.23,63.33,50.4,1350.0
62.5,62.27,58.39,56.33,66.78,64.53,62.54,50.51,1355.0
62.07,61.7,57.95,56.1,66.04,63.88,61.79,50.57,1360.0
61.65,61.19,57.56,55.86,65.33,63.28,61.07,50.64,1365.0
61.24,60.72,57.21,55.62,64.66,62.72,60.4,50.68,1370.0
60.84,60.3,56.87,55.38,64.02,62.2,59.76,50.7,1375.0
60.45,59.92,56.56,55.15,63.43,61.7,59.17,50.71,1380.0
60.07,59.56,56.27,54.91,62.84,61.24,58.61,50.7,1385.0
59.71,59.24,56.01,54.69,62.3,60.79,58.09,50.66,1390.0
59.36,58.93,55.76,54.47,61.78,60.38,57.6,50.62,1395.0
59.02,58.65,55.52,54.25,61.29,59.98,57.14,50.56,1400.0
58.7,58.39,55.31,54.04,60.82,59.6,56.71,50.5,1405.0
58.39,58.42,55.16,53.83,60.4,59.86,56.34,50.43,1410.0
58.15,59.47,55.34,53.65,60.4,61.45,56.14,50.36,1415.0
58.1,60.98,55.85,53.54,60.88,63.18,56.28,50.27,1420.0
58.27,62.53,56.54,53.53,61.62,64.69,56.7,50.16,1425.0
58.6,63.92,57.27,53.62,62.49,65.98,57.35,50.08,1430.0
59.01,65.14,58.0,53.79,63.36,67.05,58.14,50.01,1435.0
59.49,66.2,58.69,54.0,64.26,68.04,58.99,49.94,1440.0
59.99,67.13,59.33,54.26,65.14,68.9,59.86,49.88,1445.0
60.49,67.92,59.92,54.54,66.0,69.7,60.74,49.84,1450.0
61.0,68.63,60.48,54.83,66.83,70.42,61.59,49.81,1455.0
61.49,69.25,60.98,55.14,67.61,71.09,62.41,49.81,1460.0
61.97,69.8,61.45,55.44,68.36,71.72,63.21,49.82,1465.0
62.44,70.3,61.89,55.75,69.07,72.32,63.97,49.86,1470.0
62.9,70.75,62.29,56.05,69.75,72.88,64.68,49.9,1475.0
63.34,71.16,62.67,56.36,70.39,73.4,65.34,49.97,1480.0
63.76,71.55,63.02,56.65,70.99,73.88,65.96,50.05,1485.0
64.18,71.9,63.35,56.94,71.57,74.35,66.55,50.15,1490.0
64.57,72.23,63.66,57.23,72.12,74.79,67.09,50.26,1495.0
64.95,72.54,63.94,57.51,72.62,75.19,67.6,50.39,1500.0
65.32,72.83,64.22,57.79,73.11,75.59,68.08,50.51,1505.0
65.67,72.91,64.44,58.05,73.55,75.55,68.52,50.66,1510.0
65.96,72.09,64.33,58.3,73.69,74.34,68.79,50.81,1515.0
66.07,70.74,63.89,58.47,73.37,72.8,68.76,50.96,1520.0
65.99,69.31,63.27,58.54,72.78,71.36,68.41,51.11,1525.0
65.75,67.99,62.59,58.52,72.03,70.09,67.85,51.26,1530.0
65.41,66.82,61.92,58.41,71.22,69.0,67.15,51.41,1535.0
65.01,65.82,61.3,58.26,70.39,68.05,66.37,51.55,1540.0
64.59,64.94,60.71,58.06,69.56,67.19,65.57,51.68,1545.0
64.16,64.18,60.18,57.84,68.75,66.42,64.75,51.78,1550.0
63.72,63.52,59.69,57.6,67.97,65.71,63.96,51.88,1555.0
63.28,62.93,59.25,57.36,67.22,65.06,63.2,51.96,1560.0
62.85,62.4,58.85,57.12,66.51,64.45,62.46,52.01,1565.0
62.44,61.92,58.48,56.87,65.83,63.88,61.77,52.04,1570.0
62.03,61.5,58.14,56.63,65.18,63.35,61.13,52.07,1575.0
61.64,61.1,57.82,56.38,64.56,62.84,60.51,52.04,1580.0
61.26,60.75,57.52,56.14,63.97,62.36,59.93,52.03,1585.0
60.89,60.41,57.25,55.91,63.41,61.91,59.4,52.0,1590.0
60.53,60.1,56.99,55.68,62.88,61.48,58.91,51.96,1595.0
60.19,59.81,56.75,55.46,62.38,61.08,58.43,51.9,1600.0
59.85,59.53,56.52,55.25,61.91,60.69,58.01,51.83,1605.0
59.53,59.49,56.34,55.04,61.48,60.84,57.61,51.75,1610.0
59.27,60.47,56.5,54.84,61.43,62.36,57.38,51.68,1615.0
59.21,61.96,56.98,54.71,61.87,64.08,57.48,51.58,1620.0
59.36,63.49,57.65,54.69,62.6,65.63,57.89,51.5,1625.0
59.65,64.89,58.37,54.77,63.45,66.92,58.52,51.4,1630.0
60.06,66.11,59.09,54.92,64.34,68.04,59.28,51.31,1635.0
60.52,67.18,59.78,55.13,65.23,69.01,60.12,51.23,1640.0
61.0,68.08,60.44,55.38,66.05,69.8,60.98,51.15,1645.0
61.51,68.89,61.04,55.65,66.92,70.63,61.87,51.11,1650.0
62.0,69.59,61.58,55.94,67.75,71.36,62.72,51.08,1655.0
62.48,70.21,62.09,56.24,68.54,72.04,63.54,51.06,1660.0
62.96,70.76,62.55,56.54,69.28,72.67,64.33,51.07,1665.0
63.41,71.25,62.98,56.84,69.98,73.26,65.07,51.1,1670.0
63.86,71.7,63.38,57.15,70.66,73.8,65.77,51.14,1675.0
64.29,72.11,63.75,57.44,71.29,74.32,66.44,51.2,1680.0
64.71,72.47,64.09,57.73,71.87,74.75,67.02,51.25,1685.0
65.12,72.83,64.43,58.02,72.44,75.23,67.61,51.36,1690.0
65.51,73.16,64.73,58.3,72.99,75.67,68.16,51.46,1695.0
65.88,73.46,65.02,58.58,73.5,76.08,68.67,51.58,1700.0
66.24,73.74,65.29,58.85,73.98,76.46,69.14,51.71,1705.0
66.58,73.88,65.52,59.12,74.42,76.54,69.58,51.83,1710.0
66.88,73.17,65.45,59.36,74.6,75.43,69.88,51.98,1715.0
67.0,71.85,65.03,59.54,74.33,73.9,69.87,52.13,1720.0
66.93,70.42,64.42,59.61,73.75,72.42,69.56,52.28,1725.0
66.7,69.07,63.74,59.59,73.01,71.14,69.01,52.43,1730.0
66.37,67.89,63.06,59.5,72.19,70.02,68.32,52.57,1735.0
65.97,66.86,62.42,59.33,71.35,69.04,67.54,52.7,1740.0
65.54,65.96,61.82,59.14,70.53,68.17,66.72,52.83,1745.0
65.1,65.18,61.27,58.92,69.71,67.39,65.9,52.94,1750.0
64.66,64.49,60.77,58.67,68.91,66.66,65.09,53.03,1755.0
64.21,63.88,60.32,58.43,68.17,66.0,64.32,53.1,1760.0
63.76,63.35,59.9,58.18,67.44,65.39,63.58,53.14,1765.0
63.34,62.86,59.51,57.92,66.75,64.8,62.87,53.18,1770.0
62.92,62.42,59.16,57.67,66.09,64.26,62.22,53.19,1775.0
62.52,62.01,58.84,57.42,65.47,63.74,61.59,53.18,1780.0
62.13,61.64,58.53,57.18,64.87,63.26,61.0,53.16,1785.0
61.76,61.3,58.25,56.93,64.31,62.79,60.46,53.12,1790.0
61.4,60.98,57.97,56.69,63.77,62.36,59.95,53.07,1795.0
61.05,60.68,57.72,56.46,63.26,61.95,59.47,53.01,1800.0
60.7,60.39,57.49,56.24,62.78,61.56,59.04,52.95,1805.0
60.38,60.26,57.29,56.01,62.33,61.54,58.62,52.86,1810.0
60.1,61.1,57.37,55.8,62.2,62.93,58.35,52.77,1815.0
59.99,62.55,57.81,55.66,62.59,64.66,58.4,52.68,1820.0
60.12,64.07,58.46,55.62,63.27,66.21,58.76,52.58,1825.0
60.4,65.48,59.18,55.67,64.1,67.53,59.37,52.48,1830.0
60.78,66.72,59.89,55.81,64.98,68.66,60.12,52.39,1835.0
61.23,67.79,60.58,56.01,65.88,69.64,60.94,52.3,1840.0
61.71,68.72,61.22,56.24,66.75,70.51,61.79,52.22,1845.0
62.2,69.52,61.79,56.49,67.59,71.28,62.61,52.13,1850.0
62.69,70.23,62.35,56.78,68.4,72.01,63.48,52.1,1855.0
63.16,70.84,62.86,57.06,69.17,72.67,64.3,52.08,1860.0
63.63,71.4,63.33,57.36,69.91,73.3,65.08,52.07,1865.0
64.09,71.89,63.76,57.66,70.61,73.88,65.83,52.09,1870.0
64.54,72.34,64.15,57.95,71.28,74.43,66.55,52.12,1875.0
64.97,72.76,64.52,58.25,71.92,74.94,67.2,52.18,1880.0
65.38,73.13,64.86,58.53,72.51,75.43,67.83,52.26,1885.0
65.79,73.47,65.17,58.81,73.08,75.88,68.4,52.34,1890.0
66.17,73.8,65.47,59.08,73.61,76.31,68.94,52.43,1895.0
66.54,74.09,65.75,59.35,74.11,76.7,69.45,52.54,1900.0
66.89,74.38,66.02,59.6,74.6,77.1,69.93,52.66,1905.0
67.24,74.58,66.26,59.86,75.05,77.3,70.36,52.78,1910.0
